%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1760177442963507100,1406,1760177442961203328,base_link,0,1,-35.3630233,149.1655302,607.5393006782259,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443209004600,1407,1760177443211311616,base_link,0,1,-35.3630204,149.1655337,607.5393086660602,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443459768000,1408,1760177443461473408,base_link,0,1,-35.363018,149.1655366,607.5393152811537,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443710383200,1409,1760177443711584000,base_link,0,1,-35.3630161,149.1655389,607.5293205234722,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177443961394900,1410,1760177443962693824,base_link,0,1,-35.3630147,149.1655406,607.5293243929883,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444212417600,1411,1760177444211867392,base_link,0,1,-35.3630138,149.1655418,607.5293270176078,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444463402400,1412,1760177444461971840,base_link,0,1,-35.3630132,149.1655426,607.5293287673586,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444714210500,1413,1760177444712138240,base_link,0,1,-35.3630129,149.1655431,607.5293297701613,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177444964737700,1414,1760177444962254720,base_link,0,1,-35.3630128,149.1655433,607.5393301470712,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445209909200,1415,1760177445212362496,base_link,0,1,-35.3630128,149.1655434,607.5393302749972,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445460824000,1416,1760177445462474624,base_link,0,1,-35.3630127,149.1655435,607.5393305239811,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445711806200,1417,1760177445712591360,base_link,0,1,-35.363012,149.1655443,607.5293323947972,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177445962508400,1418,1760177445963762112,base_link,0,1,-35.3630104,149.1655463,607.5293368902678,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446214091100,1419,1760177446212931328,base_link,0,1,-35.3630077,149.1655495,607.5393442525591,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446464128900,1420,1760177446463049856,base_link,0,1,-35.3630045,149.1655534,607.5393531157309,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446715915100,1421,1760177446713212672,base_link,0,1,-35.3630011,149.1655575,607.5393624769905,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177446966050400,1422,1760177446963326336,base_link,0,1,-35.3629979,149.1655614,607.5393713403653,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447211020900,1423,1760177447213440768,base_link,0,1,-35.362995,149.1655649,607.5393793289081,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447461871300,1424,1760177447463549312,base_link,0,1,-35.3629926,149.1655678,607.5293859445884,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447713391800,1425,1760177447713721600,base_link,0,1,-35.3629907,149.1655701,607.5293911873714,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177447963496100,1426,1760177447964833472,base_link,0,1,-35.3629893,149.1655718,607.5293950572301,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448215204400,1427,1760177448213997824,base_link,0,1,-35.3629883,149.165573,607.5293978031506,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448465280200,1428,1760177448464113536,base_link,0,1,-35.3629878,149.1655738,607.5293994319758,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448717271100,1429,1760177448714278400,base_link,0,1,-35.3629874,149.1655743,607.5294005559348,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177448966744300,1430,1760177448964388480,base_link,0,1,-35.3629873,149.1655745,607.5294009328728,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449212776900,1431,1760177449214563072,base_link,0,1,-35.3629873,149.1655746,607.5394010608036,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449462982200,1432,1760177449464668032,base_link,0,1,-35.3629872,149.1655747,607.5394013098111,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449714834800,1433,1760177449714834432,base_link,0,1,-35.3629866,149.1655755,607.5294030597192,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177449964423500,1434,1760177449964951936,base_link,0,1,-35.362985,149.1655775,607.5294075555843,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177450215805100,1435,1760177450216110912,base_link,0,1,-35.3629823,149.1655807,607.5294149185324,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177450466252400,1436,1760177450465222528,base_link,0,1,-35.3629791,149.1655846,607.539423782488,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177450717866100,1437,1760177450715390976,base_link,0,1,-35.3629757,149.1655887,607.5394331445781,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177450968381400,1438,1760177450965497472,base_link,0,1,-35.3629725,149.1655926,607.5394420087367,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177451214189900,1439,1760177451215666688,base_link,0,1,-35.3629696,149.165596,607.5394498700541,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177451464216000,1440,1760177451465782144,base_link,0,1,-35.3629671,149.165599,607.5294567353463,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177451715957300,1441,1760177451715943680,base_link,0,1,-35.3629652,149.1656013,607.5294619785954,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177451965878800,1442,1760177451966057088,base_link,0,1,-35.3629638,149.165603,607.5294658487976,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177452217800800,1443,1760177452217219648,base_link,0,1,-35.3629629,149.1656042,607.5294684738683,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177452468041700,1444,1760177452466328704,base_link,0,1,-35.3629623,149.165605,607.5294702239198,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177452718286800,1445,1760177452716500480,base_link,0,1,-35.362962,149.1656055,607.5294712268824,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177452969296300,1446,1760177452966617728,base_link,0,1,-35.3629619,149.1656057,607.5294716038486,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177453215855300,1447,1760177453216781056,base_link,0,1,-35.3629619,149.1656057,607.5294716038486,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177453465408700,1448,1760177453466896256,base_link,0,1,-35.3629618,149.1656059,607.5394719808149,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177453717095000,1449,1760177453717060352,base_link,0,1,-35.3629612,149.1656067,607.5294737308734,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177453966903400,1450,1760177453967176320,base_link,0,1,-35.3629596,149.1656087,607.5294782271324,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177454217683200,1451,1760177454218355776,base_link,0,1,-35.3629569,149.1656118,607.5294854628014,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177454468766800,1452,1760177454467460992,base_link,0,1,-35.3629537,149.1656158,607.5394944554769,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177454719612900,1453,1760177454717628160,base_link,0,1,-35.3629503,149.1656198,607.5395036904599,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177454970683200,1454,1760177454967750528,base_link,0,1,-35.3629471,149.1656237,607.5395125554015,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177455216378200,1455,1760177455217916416,base_link,0,1,-35.3629442,149.1656272,607.539520545361,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177455466580800,1456,1760177455468028800,base_link,0,1,-35.3629417,149.1656301,607.5295272833241,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177455717980400,1457,1760177455718198016,base_link,0,1,-35.3629398,149.1656325,607.5295326549768,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177455967993000,1458,1760177455968305280,base_link,0,1,-35.3629384,149.1656342,607.5295365255216,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177456219547100,1459,1760177456218475264,base_link,0,1,-35.3629375,149.1656354,607.5295391508174,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177456469765900,1460,1760177456469588160,base_link,0,1,-35.3629369,149.1656362,607.5295409010191,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177456720834900,1461,1760177456718749952,base_link,0,1,-35.3629366,149.1656366,607.5295417761214,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177456972108500,1462,1760177456968864128,base_link,0,1,-35.3629364,149.1656368,607.5295422742299,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177457217432800,1463,1760177457219026176,base_link,0,1,-35.3629365,149.1656369,607.5395422810558,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177457467766100,1464,1760177457469134208,base_link,0,1,-35.3629364,149.165637,607.5395425301102,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177457718220000,1465,1760177457719306240,base_link,0,1,-35.3629357,149.1656379,607.5295445293737,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177457968971500,1466,1760177457969419136,base_link,0,1,-35.3629341,149.1656399,607.5295490260281,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177458219782700,1467,1760177458219582976,base_link,0,1,-35.3629315,149.1656431,607.5395562691742,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177458471224100,1468,1760177458470698176,base_link,0,1,-35.3629282,149.165647,607.5395652558174,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177458721730800,1469,1760177458719863296,base_link,0,1,-35.3629249,149.165651,607.5395743705059,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177458972598800,1470,1760177458969973120,base_link,0,1,-35.3629216,149.1656549,607.5395833573562,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177459217599400,1471,1760177459220147456,base_link,0,1,-35.3629188,149.1656584,607.5395912268991,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177459468660700,1472,1760177459470252672,base_link,0,1,-35.3629163,149.1656613,607.5395979654675,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177459719540000,1473,1760177459720418560,base_link,0,1,-35.3629144,149.1656637,607.5296033375895,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177459970320600,1474,1760177459970535552,base_link,0,1,-35.362913,149.1656654,607.5296072084767,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177460220883600,1475,1760177460220699648,base_link,0,1,-35.3629121,149.1656666,607.5296098339978,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177460472113800,1476,1760177460471812032,base_link,0,1,-35.3629115,149.1656673,607.5296114564048,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177460722527500,1477,1760177460720980992,base_link,0,1,-35.3629111,149.1656678,607.5296125806598,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177460973815900,1478,1760177460971088512,base_link,0,1,-35.362911,149.165668,607.5296129576824,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177461218800900,1479,1760177461221259264,base_link,0,1,-35.362911,149.1656681,607.5396130856271,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177461470115400,1480,1760177461471370112,base_link,0,1,-35.3629109,149.1656682,607.539613334705,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177461720910800,1481,1760177461721531904,base_link,0,1,-35.3629103,149.165669,607.5296150850642,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177461971740100,1482,1760177461971645568,base_link,0,1,-35.3629087,149.165671,607.5296195821124,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177462222424700,1483,1760177462221807360,base_link,0,1,-35.362906,149.1656743,607.5396270749786,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177462473551400,1484,1760177462471915648,base_link,0,1,-35.3629028,149.1656782,607.5396359412872,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177462724007100,1485,1760177462723087936,base_link,0,1,-35.3628994,149.1656823,607.5396453058714,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177462975183100,1486,1760177462972199296,base_link,0,1,-35.3628962,149.1656861,607.5396540444355,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177463220149400,1487,1760177463222362624,base_link,0,1,-35.3628933,149.1656896,607.5396620358141,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177463471147100,1488,1760177463472478080,base_link,0,1,-35.3628909,149.1656925,607.5296686538417,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177463721927500,1489,1760177463722643200,base_link,0,1,-35.362889,149.1656948,607.5296738984839,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177463972621800,1490,1760177463972753536,base_link,0,1,-35.3628877,149.1656965,607.5296776485632,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177464223652900,1491,1760177464222932992,base_link,0,1,-35.3628867,149.1656976,607.5296802675101,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177464474351600,1492,1760177464473038720,base_link,0,1,-35.3628861,149.1656984,607.529682018012,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177464724961200,1493,1760177464724206400,base_link,0,1,-35.3628858,149.1656989,607.5296830212136,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177464976223300,1494,1760177464973323904,base_link,0,1,-35.3628857,149.1656991,607.5296833982643,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177465221348200,1495,1760177465223483648,base_link,0,1,-35.3628857,149.1656991,607.5396833982643,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177465472327200,1496,1760177465473596032,base_link,0,1,-35.3628856,149.1656993,607.539683775315,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177465722973700,1497,1760177465723764736,base_link,0,1,-35.3628849,149.1657002,607.5296857749255,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177465973635500,1498,1760177465973872000,base_link,0,1,-35.3628832,149.1657022,607.5296903935215,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177466224684200,1499,1760177466224041728,base_link,0,1,-35.3628805,149.1657055,607.5396978870511,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177466475462100,1500,1760177466474153344,base_link,0,1,-35.3628773,149.1657094,607.5397067541456,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177466726427000,1501,1760177466725315904,base_link,0,1,-35.3628739,149.1657135,607.5397161195627,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177466977138600,1502,1760177466974430336,base_link,0,1,-35.3628707,149.1657174,607.5397249868602,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177467222509000,1503,1760177467224594944,base_link,0,1,-35.3628678,149.1657209,607.5397329789498,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177467473511900,1504,1760177467474703744,base_link,0,1,-35.3628654,149.1657238,607.529739597566,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177467724919600,1505,1760177467724876032,base_link,0,1,-35.3628635,149.1657261,607.5297448426745,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177467975199000,1506,1760177467974987392,base_link,0,1,-35.3628622,149.1657277,607.529748465125,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177468225962200,1507,1760177468225152000,base_link,0,1,-35.3628612,149.1657289,607.5297512122659,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177468476882100,1508,1760177468475267968,base_link,0,1,-35.3628607,149.1657296,607.5297527137941,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177468727295200,1509,1760177468725434112,base_link,0,1,-35.3628604,149.1657301,607.5297537170754,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177468978572900,1510,1760177468976544704,base_link,0,1,-35.3628603,149.1657303,607.5297540941542,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177469223406000,1511,1760177469225720576,base_link,0,1,-35.3628602,149.1657303,607.5397542153248,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177469474605800,1512,1760177469475826560,base_link,0,1,-35.3628601,149.1657305,607.5397545924037,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177469725340500,1513,1760177469725994240,base_link,0,1,-35.3628595,149.1657313,607.5297563430629,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177469976421000,1514,1760177469976112000,base_link,0,1,-35.3628578,149.1657334,607.529761090026,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177470226962500,1515,1760177470226272000,base_link,0,1,-35.3628551,149.1657366,607.5397684562621,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177470478185600,1516,1760177470476384640,base_link,0,1,-35.3628519,149.1657406,607.5397774520951,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177470728658300,1517,1760177470726553600,base_link,0,1,-35.3628485,149.1657446,607.5397866903862,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177470979444700,1518,1760177470977660608,base_link,0,1,-35.3628453,149.1657485,607.5397955584666,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177471224461600,1519,1760177471226835712,base_link,0,1,-35.3628424,149.165752,607.5398035512641,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177471475509500,1520,1760177471476946048,base_link,0,1,-35.36284,149.1657549,607.5298101704662,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177471726321600,1521,1760177471727108352,base_link,0,1,-35.3628381,149.1657572,607.5298154160387,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177471977286500,1522,1760177471977223040,base_link,0,1,-35.3628367,149.1657589,607.5298192879542,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177472228080000,1523,1760177472227392000,base_link,0,1,-35.3628358,149.1657601,607.5298219141513,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177472478835400,1524,1760177472477501312,base_link,0,1,-35.3628352,149.1657608,607.5298235369951,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177472729736100,1525,1760177472727673856,base_link,0,1,-35.3628349,149.1657613,607.5298245403566,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177472980573500,1526,1760177472978784448,base_link,0,1,-35.3628348,149.1657615,607.5298249174634,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177473226356200,1527,1760177473227949056,base_link,0,1,-35.3628348,149.1657615,607.5398249174634,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177473476741600,1528,1760177473478065280,base_link,0,1,-35.3628347,149.1657617,607.5398252945706,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177473727110700,1529,1760177473728227072,base_link,0,1,-35.362834,149.1657625,607.5298271665698,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177473978529500,1530,1760177473978337920,base_link,0,1,-35.3628324,149.1657646,607.5298317927604,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177474229457000,1531,1760177474228507648,base_link,0,1,-35.3628297,149.1657678,607.5398391596533,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177474480087400,1532,1760177474478612864,base_link,0,1,-35.3628265,149.1657717,607.539848028314,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177474730198200,1533,1760177474728779264,base_link,0,1,-35.3628231,149.1657758,607.5398573953912,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177474976176400,1534,1760177474978896768,base_link,0,1,-35.3628199,149.1657797,607.5398662642549,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177475226848500,1535,1760177475230055744,base_link,0,1,-35.362817,149.1657832,607.5398742577607,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177475477762000,1536,1760177475479168384,base_link,0,1,-35.3628146,149.1657861,607.5298808775493,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177475728446500,1537,1760177475729337088,base_link,0,1,-35.3628127,149.1657884,607.5298861235862,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177475979632500,1538,1760177475979444352,base_link,0,1,-35.3628113,149.1657901,607.5298899958441,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177476230363200,1539,1760177476229614336,base_link,0,1,-35.3628104,149.1657913,607.5298926222663,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177476481149100,1540,1760177476479724416,base_link,0,1,-35.3628098,149.165792,607.5298942452555,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177476732746800,1541,1760177476729886976,base_link,0,1,-35.3628095,149.1657924,607.529895120733,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177476977454900,1542,1760177476980000384,base_link,0,1,-35.3628094,149.1657926,607.5298954978682,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177477227905100,1543,1760177477231163200,base_link,0,1,-35.3628094,149.1657927,607.5398956258317,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177477478745900,1544,1760177477480270976,base_link,0,1,-35.3628093,149.1657928,607.5398958750034,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177477729394100,1545,1760177477730442496,base_link,0,1,-35.3628086,149.1657937,607.529897875135,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177477980490600,1546,1760177477980545408,base_link,0,1,-35.3628069,149.1657958,607.5299026229344,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177478231020500,1547,1760177478230709760,base_link,0,1,-35.3628042,149.1657991,607.5399101184504,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177478482045400,1548,1760177478480825472,base_link,0,1,-35.3628009,149.165803,607.5399191091118,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177478733304300,1549,1760177478730980864,base_link,0,1,-35.3627976,149.1658071,607.5399283558079,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177478978916600,1550,1760177478981090944,base_link,0,1,-35.3627944,149.1658109,607.5399370974916,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177479228932100,1551,1760177479232252736,base_link,0,1,-35.3627916,149.1658144,607.5399449704867,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
1760177479479658400,1552,1760177479481357696,base_link,0,1,-35.3627892,149.1658172,607.5299514628942,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,2
